ID,Prob1
5371, 0.58
5372, 0.52
5373, 0.32
5374, 0.39
5375, 0.71
5376, 0.49
5377, 0.73
5378, 0.70
5379, 0.57
5380, 0.34
5381, 0.33
5382, 0.57
5383, 0.61
5384, 0.66
5385, 0.59
5386, 0.64
5387, 0.57
5388, 0.27
5389, 0.67
5390, 0.60
5391, 0.66
5392, 0.59
5393, 0.69
5394, 0.65
5395, 0.52
5396, 0.75
5397, 0.63
5398, 0.39
5399, 0.60
5400, 0.65
5401, 0.50
5402, 0.62
5403, 0.57
5404, 0.53
5405, 0.48
5406, 0.61
5407, 0.54
5408, 0.37
5409, 0.61
5410, 0.50
5411, 0.55
5412, 0.72
5413, 0.61
5414, 0.70
5415, 0.62
5416, 0.67
5417, 0.57
5418, 0.45
5419, 0.74
5420, 0.36
5421, 0.60
5422, 0.64
5423, 0.66
5424, 0.54
5425, 0.66
5426, 0.64
5427, 0.58
5428, 0.66
5429, 0.69
5430, 0.54
5431, 0.58
5432, 0.63
5433, 0.52
5434, 0.72
5435, 0.42
5436, 0.60
5437, 0.62
5438, 0.46
5439, 0.57
5440, 0.58
5441, 0.70
5442, 0.69
5443, 0.54
5444, 0.62
5445, 0.60
5446, 0.74
5447, 0.66
5448, 0.61
5449, 0.55
5450, 0.36
5451, 0.63
5452, 0.53
5453, 0.74
5454, 0.69
5455, 0.74
5456, 0.67
5457, 0.71
5458, 0.68
5459, 0.70
5460, 0.66
5461, 0.65
5462, 0.54
5463, 0.65
5464, 0.54
5465, 0.55
5466, 0.38
5467, 0.64
5468, 0.52
5469, 0.59
5470, 0.51
5471, 0.61
5472, 0.73
5473, 0.56
5474, 0.59
5475, 0.29
5476, 0.64
5477, 0.69
5478, 0.64
5479, 0.76
5480, 0.53
5481, 0.68
5482, 0.50
5483, 0.52
5484, 0.38
5485, 0.48
5486, 0.68
5487, 0.73
5488, 0.45
5489, 0.57
5490, 0.77
5491, 0.61
5492, 0.46
5493, 0.63
5494, 0.63
5495, 0.40
5496, 0.77
5497, 0.56
5498, 0.38
5499, 0.55
5500, 0.76
5501, 0.65
5502, 0.63
5503, 0.63
5504, 0.65
5505, 0.68
5506, 0.68
5507, 0.65
5508, 0.57
5509, 0.59
5510, 0.70
5511, 0.62
5512, 0.59
5513, 0.57
5514, 0.70
5515, 0.61
5516, 0.68
5517, 0.69
5518, 0.49
5519, 0.60
5520, 0.66
5521, 0.32
5522, 0.34
5523, 0.61
5524, 0.77
5525, 0.61
5526, 0.59
5527, 0.51
5528, 0.53
5529, 0.61
5530, 0.29
5531, 0.69
5532, 0.61
5533, 0.66
5534, 0.50
5535, 0.66
5536, 0.31
5537, 0.73
5538, 0.76
5539, 0.57
5540, 0.44
5541, 0.52
5542, 0.72
5543, 0.51
5544, 0.75
5545, 0.47
5546, 0.65
5547, 0.51
5548, 0.58
5549, 0.49
5550, 0.48
5551, 0.34
5552, 0.64
5553, 0.57
5554, 0.67
5555, 0.59
5556, 0.64
5557, 0.59
5558, 0.64
5559, 0.65
5560, 0.62
5561, 0.47
5562, 0.67
5563, 0.65
5564, 0.55
5565, 0.48
5566, 0.46
5567, 0.26
5568, 0.53
5569, 0.71
5570, 0.50
5571, 0.52
5572, 0.75
5573, 0.74
5574, 0.57
5575, 0.60
5576, 0.47
5577, 0.49
5578, 0.67
5579, 0.55
5580, 0.59
5581, 0.52
5582, 0.55
5583, 0.68
5584, 0.60
5585, 0.66
5586, 0.58
5587, 0.47
5588, 0.60
5589, 0.72
5590, 0.60
5591, 0.61
5592, 0.57
5593, 0.55
5594, 0.73
5595, 0.66
5596, 0.31
5597, 0.52
5598, 0.61
5599, 0.77
5600, 0.61
5601, 0.69
5602, 0.64
5603, 0.64
5604, 0.57
5605, 0.69
5606, 0.53
5607, 0.64
5608, 0.46
5609, 0.51
5610, 0.51
5611, 0.69
5612, 0.68
5613, 0.50
5614, 0.58
5615, 0.45
5616, 0.31
5617, 0.53
5618, 0.32
5619, 0.54
5620, 0.56
5621, 0.76
5622, 0.52
5623, 0.59
5624, 0.60
5625, 0.62
5626, 0.60
5627, 0.68
5628, 0.55
5629, 0.30
5630, 0.56
5631, 0.69
5632, 0.60
5633, 0.76
5634, 0.64
5635, 0.74
5636, 0.44
5637, 0.50
5638, 0.68
5639, 0.56
5640, 0.60
5641, 0.56
5642, 0.69
5643, 0.62
5644, 0.75
5645, 0.49
5646, 0.49
5647, 0.49
5648, 0.54
5649, 0.66
5650, 0.57
5651, 0.59
5652, 0.68
5653, 0.48
5654, 0.47
5655, 0.38
5656, 0.33
5657, 0.58
5658, 0.76
5659, 0.49
5660, 0.70
5661, 0.59
5662, 0.65
5663, 0.59
5664, 0.71
5665, 0.61
5666, 0.71
5667, 0.66
5668, 0.54
5669, 0.62
5670, 0.62
5671, 0.65
5672, 0.67
5673, 0.47
5674, 0.50
5675, 0.77
5676, 0.60
5677, 0.60
5678, 0.61
5679, 0.64
5680, 0.30
5681, 0.51
5682, 0.64
5683, 0.60
5684, 0.76
5685, 0.60
5686, 0.57
5687, 0.68
5688, 0.53
5689, 0.49
5690, 0.30
5691, 0.68
5692, 0.66
5693, 0.53
5694, 0.60
5695, 0.26
5696, 0.50
5697, 0.65
5698, 0.59
5699, 0.51
5700, 0.50
5701, 0.76
5702, 0.60
5703, 0.73
5704, 0.69
5705, 0.76
5706, 0.66
5707, 0.47
5708, 0.54
5709, 0.59
5710, 0.72
5711, 0.52
5712, 0.62
5713, 0.28
5714, 0.50
5715, 0.67
5716, 0.65
5717, 0.62
5718, 0.61
5719, 0.48
5720, 0.61
5721, 0.65
5722, 0.58
5723, 0.32
5724, 0.53
5725, 0.60
5726, 0.67
5727, 0.45
5728, 0.60
5729, 0.49
5730, 0.69
5731, 0.67
5732, 0.55
5733, 0.72
5734, 0.54
5735, 0.61
5736, 0.75
5737, 0.66
5738, 0.56
5739, 0.66
5740, 0.48
5741, 0.64
5742, 0.57
5743, 0.60
5744, 0.46
5745, 0.67
5746, 0.53
5747, 0.63
5748, 0.52
5749, 0.71
5750, 0.67
5751, 0.70
5752, 0.50
5753, 0.36
5754, 0.63
5755, 0.62
5756, 0.69
5757, 0.61
5758, 0.45
5759, 0.55
5760, 0.55
5761, 0.63
5762, 0.54
5763, 0.64
5764, 0.56
5765, 0.63
5766, 0.56
5767, 0.54
5768, 0.50
5769, 0.75
5770, 0.50
5771, 0.34
5772, 0.52
5773, 0.61
5774, 0.61
5775, 0.58
5776, 0.56
5777, 0.63
5778, 0.50
5779, 0.54
5780, 0.67
5781, 0.53
5782, 0.47
5783, 0.60
5784, 0.49
5785, 0.59
5786, 0.74
5787, 0.66
5788, 0.69
5789, 0.49
5790, 0.74
5791, 0.47
5792, 0.61
5793, 0.61
5794, 0.49
5795, 0.55
5796, 0.45
5797, 0.32
5798, 0.67
5799, 0.41
5800, 0.26
5801, 0.44
5802, 0.66
5803, 0.50
5804, 0.70
5805, 0.76
5806, 0.64
5807, 0.62
5808, 0.45
5809, 0.52
5810, 0.42
5811, 0.61
5812, 0.59
5813, 0.67
5814, 0.62
5815, 0.36
5816, 0.66
5817, 0.47
5818, 0.50
5819, 0.46
5820, 0.66
5821, 0.64
5822, 0.50
5823, 0.59
5824, 0.75
5825, 0.69
5826, 0.73
5827, 0.52
5828, 0.55
5829, 0.58
5830, 0.52
5831, 0.56
5832, 0.57
5833, 0.68
5834, 0.65
5835, 0.49
5836, 0.47
5837, 0.65
5838, 0.60
5839, 0.40
5840, 0.54
5841, 0.54
5842, 0.61
5843, 0.56
5844, 0.58
5845, 0.73
5846, 0.47
5847, 0.51
5848, 0.57
5849, 0.50
5850, 0.53
5851, 0.57
5852, 0.68
5853, 0.50
5854, 0.25
5855, 0.64
5856, 0.61
5857, 0.58
5858, 0.54
5859, 0.58
5860, 0.62
5861, 0.26
5862, 0.54
5863, 0.55
5864, 0.72
5865, 0.69
5866, 0.66
5867, 0.76
5868, 0.30
5869, 0.49
5870, 0.50
5871, 0.64
5872, 0.65
5873, 0.73
5874, 0.61
5875, 0.54
5876, 0.53
5877, 0.73
5878, 0.53
5879, 0.60
5880, 0.51
5881, 0.50
5882, 0.45
5883, 0.71
5884, 0.72
5885, 0.60
5886, 0.59
5887, 0.59
5888, 0.56
5889, 0.57
5890, 0.68
5891, 0.50
5892, 0.53
5893, 0.55
5894, 0.60
5895, 0.64
5896, 0.63
5897, 0.65
5898, 0.64
5899, 0.54
5900, 0.60
5901, 0.52
5902, 0.63
5903, 0.62
5904, 0.51
5905, 0.59
5906, 0.67
5907, 0.60
5908, 0.48
5909, 0.50
5910, 0.77
5911, 0.42
5912, 0.49
5913, 0.53
5914, 0.60
5915, 0.49
5916, 0.48
5917, 0.60
5918, 0.51
5919, 0.60
5920, 0.56
5921, 0.61
5922, 0.61
5923, 0.71
5924, 0.50
5925, 0.55
5926, 0.65
5927, 0.49
5928, 0.60
5929, 0.66
5930, 0.65
5931, 0.57
5932, 0.62
5933, 0.77
5934, 0.53
5935, 0.49
5936, 0.47
5937, 0.70
5938, 0.67
5939, 0.28
5940, 0.49
5941, 0.76
5942, 0.60
5943, 0.50
5944, 0.71
5945, 0.73
5946, 0.62
5947, 0.57
5948, 0.61
5949, 0.66
5950, 0.50
5951, 0.68
5952, 0.58
5953, 0.50
5954, 0.69
5955, 0.52
5956, 0.54
5957, 0.60
5958, 0.37
5959, 0.57
5960, 0.59
5961, 0.67
5962, 0.61
5963, 0.66
5964, 0.53
5965, 0.55
5966, 0.57
5967, 0.60
5968, 0.60
5969, 0.60
5970, 0.58
5971, 0.57
5972, 0.71
5973, 0.54
5974, 0.56
5975, 0.59
5976, 0.25
5977, 0.52
5978, 0.62
5979, 0.57
5980, 0.67
5981, 0.67
5982, 0.59
5983, 0.61
5984, 0.54
5985, 0.62
5986, 0.65
5987, 0.55
5988, 0.70
5989, 0.53
5990, 0.76
5991, 0.75
5992, 0.68
5993, 0.67
5994, 0.65
5995, 0.76
5996, 0.59
5997, 0.57
5998, 0.56
5999, 0.58
6000, 0.76
6001, 0.59
6002, 0.55
6003, 0.71
6004, 0.31
6005, 0.39
6006, 0.52
6007, 0.51
6008, 0.57
6009, 0.66
6010, 0.56
6011, 0.56
6012, 0.66
6013, 0.49
6014, 0.63
6015, 0.62
6016, 0.50
6017, 0.62
6018, 0.61
6019, 0.66
6020, 0.55
6021, 0.58
6022, 0.47
6023, 0.43
6024, 0.60
6025, 0.47
6026, 0.50
6027, 0.73
6028, 0.63
6029, 0.55
6030, 0.38
6031, 0.51
6032, 0.75
6033, 0.58
6034, 0.41
6035, 0.54
6036, 0.77
6037, 0.58
6038, 0.62
6039, 0.57
6040, 0.43
6041, 0.27
6042, 0.58
6043, 0.64
6044, 0.68
6045, 0.55
6046, 0.70
6047, 0.70
6048, 0.65
6049, 0.47
6050, 0.75
6051, 0.56
6052, 0.60
6053, 0.69
6054, 0.64
6055, 0.47
6056, 0.51
6057, 0.62
6058, 0.74
6059, 0.55
6060, 0.57
6061, 0.70
6062, 0.66
6063, 0.51
6064, 0.60
6065, 0.57
6066, 0.62
6067, 0.60
6068, 0.61
6069, 0.52
6070, 0.65
6071, 0.75
6072, 0.55
6073, 0.72
6074, 0.48
6075, 0.48
6076, 0.50
6077, 0.55
6078, 0.38
6079, 0.50
6080, 0.58
6081, 0.63
6082, 0.56
6083, 0.63
6084, 0.63
6085, 0.40
6086, 0.50
6087, 0.60
6088, 0.48
6089, 0.62
6090, 0.27
6091, 0.63
6092, 0.56
6093, 0.69
6094, 0.58
6095, 0.29
6096, 0.69
6097, 0.34
6098, 0.62
6099, 0.65
6100, 0.69
6101, 0.53
6102, 0.48
6103, 0.73
6104, 0.44
6105, 0.52
6106, 0.70
6107, 0.56
6108, 0.47
6109, 0.50
6110, 0.54
6111, 0.55
6112, 0.50
6113, 0.55
6114, 0.65
6115, 0.54
6116, 0.67
6117, 0.59
6118, 0.59
6119, 0.59
6120, 0.26
6121, 0.70
6122, 0.44
6123, 0.49
6124, 0.41
6125, 0.65
6126, 0.65
6127, 0.64
6128, 0.60
6129, 0.64
6130, 0.61
6131, 0.75
6132, 0.55
6133, 0.68
6134, 0.47
6135, 0.59
6136, 0.65
6137, 0.69
6138, 0.56
6139, 0.69
6140, 0.68
6141, 0.71
6142, 0.75
6143, 0.50
6144, 0.56
6145, 0.65
6146, 0.62
6147, 0.53
6148, 0.60
6149, 0.47
6150, 0.67
6151, 0.58
6152, 0.47
6153, 0.46
6154, 0.77
6155, 0.27
6156, 0.48
6157, 0.56
6158, 0.55
6159, 0.49
6160, 0.54
6161, 0.47
6162, 0.68
6163, 0.52
6164, 0.58
6165, 0.65
6166, 0.71
6167, 0.59
6168, 0.58
6169, 0.48
6170, 0.61
6171, 0.76
6172, 0.56
6173, 0.59
6174, 0.49
6175, 0.52
6176, 0.64
6177, 0.55
6178, 0.49
6179, 0.38
6180, 0.39
6181, 0.51
6182, 0.53
6183, 0.68
6184, 0.56
6185, 0.65
6186, 0.60
6187, 0.63
6188, 0.37
6189, 0.75
6190, 0.67
6191, 0.62
6192, 0.63
6193, 0.70
6194, 0.49
6195, 0.70
6196, 0.61
6197, 0.75
6198, 0.55
6199, 0.69
6200, 0.63
6201, 0.68
6202, 0.48
6203, 0.48
6204, 0.74
6205, 0.58
6206, 0.76
6207, 0.56
6208, 0.58
6209, 0.54
6210, 0.51
6211, 0.66
6212, 0.51
6213, 0.47
6214, 0.71
6215, 0.57
6216, 0.46
6217, 0.50
6218, 0.24
6219, 0.77
6220, 0.60
6221, 0.58
6222, 0.56
6223, 0.74
6224, 0.51
6225, 0.45
6226, 0.62
6227, 0.61
6228, 0.63
6229, 0.72
6230, 0.74
6231, 0.63
6232, 0.46
6233, 0.59
6234, 0.72
6235, 0.58
6236, 0.60
6237, 0.53
6238, 0.56
6239, 0.62
6240, 0.32
6241, 0.60
6242, 0.62
6243, 0.40
6244, 0.58
6245, 0.51
6246, 0.40
6247, 0.59
6248, 0.65
6249, 0.59
6250, 0.75
6251, 0.53
6252, 0.52
6253, 0.57
6254, 0.31
6255, 0.57
6256, 0.64
6257, 0.56
6258, 0.66
6259, 0.62
6260, 0.66
6261, 0.56
6262, 0.70
6263, 0.45
6264, 0.45
6265, 0.50
6266, 0.73
6267, 0.67
6268, 0.73
6269, 0.57
6270, 0.56
6271, 0.46
6272, 0.51
6273, 0.50
6274, 0.59
6275, 0.43
6276, 0.69
6277, 0.72
6278, 0.57
6279, 0.55
6280, 0.77
6281, 0.47
6282, 0.57
6283, 0.49
6284, 0.65
6285, 0.65
6286, 0.62
6287, 0.62
6288, 0.58
6289, 0.52
6290, 0.71
6291, 0.49
6292, 0.50
6293, 0.43
6294, 0.55
6295, 0.67
6296, 0.71
6297, 0.54
6298, 0.57
6299, 0.70
6300, 0.57
6301, 0.44
6302, 0.50
6303, 0.56
6304, 0.76
6305, 0.62
6306, 0.66
6307, 0.69
6308, 0.55
6309, 0.50
6310, 0.59
6311, 0.55
6312, 0.24
6313, 0.60
6314, 0.49
6315, 0.58
6316, 0.69
6317, 0.60
6318, 0.52
6319, 0.49
6320, 0.42
6321, 0.69
6322, 0.70
6323, 0.55
6324, 0.76
6325, 0.56
6326, 0.49
6327, 0.58
6328, 0.47
6329, 0.54
6330, 0.71
6331, 0.56
6332, 0.55
6333, 0.58
6334, 0.68
6335, 0.64
6336, 0.65
6337, 0.58
6338, 0.54
6339, 0.59
6340, 0.46
6341, 0.64
6342, 0.48
6343, 0.49
6344, 0.73
6345, 0.55
6346, 0.75
6347, 0.60
6348, 0.69
6349, 0.41
6350, 0.53
6351, 0.45
6352, 0.73
6353, 0.61
6354, 0.61
6355, 0.67
6356, 0.28
6357, 0.71
6358, 0.50
6359, 0.61
6360, 0.74
6361, 0.50
6362, 0.70
6363, 0.70
6364, 0.65
6365, 0.55
6366, 0.46
6367, 0.57
6368, 0.49
6369, 0.74
6370, 0.55
6371, 0.66
6372, 0.48
6373, 0.68
6374, 0.45
6375, 0.55
6376, 0.71
6377, 0.62
6378, 0.75
6379, 0.64
6380, 0.48
6381, 0.40
6382, 0.58
6383, 0.65
6384, 0.56
6385, 0.39
6386, 0.52
6387, 0.53
6388, 0.59
6389, 0.69
6390, 0.69
6391, 0.64
6392, 0.49
6393, 0.60
6394, 0.55
6395, 0.35
6396, 0.71
6397, 0.46
6398, 0.34
6399, 0.48
6400, 0.50
6401, 0.48
6402, 0.47
6403, 0.57
6404, 0.65
6405, 0.59
6406, 0.59
6407, 0.58
6408, 0.54
6409, 0.57
6410, 0.60
6411, 0.54
6412, 0.43
6413, 0.49
6414, 0.64
6415, 0.68
6416, 0.62
6417, 0.47
6418, 0.47
6419, 0.67
6420, 0.64
6421, 0.73
6422, 0.45
6423, 0.53
6424, 0.55
6425, 0.61
6426, 0.69
6427, 0.60
6428, 0.57
6429, 0.56
6430, 0.77
6431, 0.35
6432, 0.43
6433, 0.51
6434, 0.53
6435, 0.47
6436, 0.48
6437, 0.59
6438, 0.62
6439, 0.49
6440, 0.53
6441, 0.59
6442, 0.58
6443, 0.36
6444, 0.46
6445, 0.48
6446, 0.36
6447, 0.63
6448, 0.68
6449, 0.40
6450, 0.47
6451, 0.58
6452, 0.61
6453, 0.67
6454, 0.45
6455, 0.52
6456, 0.69
6457, 0.53
6458, 0.58
6459, 0.63
6460, 0.50
6461, 0.64
6462, 0.53
6463, 0.57
6464, 0.54
6465, 0.50
6466, 0.53
6467, 0.54
6468, 0.51
6469, 0.48
6470, 0.55
6471, 0.66
6472, 0.52
6473, 0.54
6474, 0.56
6475, 0.62
6476, 0.55
6477, 0.53
6478, 0.48
6479, 0.50
6480, 0.57
6481, 0.65
6482, 0.49
6483, 0.59
6484, 0.64
6485, 0.57
6486, 0.48
6487, 0.66
6488, 0.74
6489, 0.49
6490, 0.62
6491, 0.52
6492, 0.50
6493, 0.69
6494, 0.56
6495, 0.56
6496, 0.45
6497, 0.60
6498, 0.51
6499, 0.62
6500, 0.60
6501, 0.55
6502, 0.57
6503, 0.53
6504, 0.50
6505, 0.41
6506, 0.57
6507, 0.64
6508, 0.65
6509, 0.72
6510, 0.66
6511, 0.51
6512, 0.75
6513, 0.61
6514, 0.67
6515, 0.61
6516, 0.58
6517, 0.65
6518, 0.54
6519, 0.57
6520, 0.29
6521, 0.65
6522, 0.67
6523, 0.54
6524, 0.57
6525, 0.58
6526, 0.61
6527, 0.69
6528, 0.74
6529, 0.42
6530, 0.76
6531, 0.41
6532, 0.32
6533, 0.50
6534, 0.69
6535, 0.44
6536, 0.75
6537, 0.61
6538, 0.61
6539, 0.65
6540, 0.65
6541, 0.60
6542, 0.48
6543, 0.75
6544, 0.61
6545, 0.70
6546, 0.51
6547, 0.56
6548, 0.64
6549, 0.69
6550, 0.56
6551, 0.55
6552, 0.46
6553, 0.67
6554, 0.51
6555, 0.67
6556, 0.58
6557, 0.59
6558, 0.66
6559, 0.57
6560, 0.54
6561, 0.55
6562, 0.61
6563, 0.65
6564, 0.49
6565, 0.35
6566, 0.49
6567, 0.70
6568, 0.67
6569, 0.46
6570, 0.64
6571, 0.62
6572, 0.53
6573, 0.55
6574, 0.75
6575, 0.57
6576, 0.50
6577, 0.57
6578, 0.65
6579, 0.47
6580, 0.63
6581, 0.57
6582, 0.64
6583, 0.72
6584, 0.66
6585, 0.63
6586, 0.64
6587, 0.44
6588, 0.56
6589, 0.48
6590, 0.54
6591, 0.67
6592, 0.76
6593, 0.49
6594, 0.52
6595, 0.70
6596, 0.65
6597, 0.61
6598, 0.63
6599, 0.52
6600, 0.62
6601, 0.64
6602, 0.69
6603, 0.53
6604, 0.57
6605, 0.48
6606, 0.47
6607, 0.37
6608, 0.62
6609, 0.61
6610, 0.45
6611, 0.45
6612, 0.53
6613, 0.66
6614, 0.58
6615, 0.64
6616, 0.49
6617, 0.73
6618, 0.47
6619, 0.53
6620, 0.57
6621, 0.48
6622, 0.59
6623, 0.48
6624, 0.60
6625, 0.61
6626, 0.40
6627, 0.39
6628, 0.71
6629, 0.62
6630, 0.72
6631, 0.53
6632, 0.63
6633, 0.57
6634, 0.51
6635, 0.72
6636, 0.51
6637, 0.73
6638, 0.52
6639, 0.74
6640, 0.64
6641, 0.73
6642, 0.48
6643, 0.47
6644, 0.54
6645, 0.61
6646, 0.48
6647, 0.54
6648, 0.50
6649, 0.49
6650, 0.51
6651, 0.70
6652, 0.46
6653, 0.56
6654, 0.43
6655, 0.37
6656, 0.33
6657, 0.69
6658, 0.66
6659, 0.58
6660, 0.71
6661, 0.62
6662, 0.60
6663, 0.65
6664, 0.63
6665, 0.72
6666, 0.60
6667, 0.64
6668, 0.65
6669, 0.69
6670, 0.71
6671, 0.69
6672, 0.63
6673, 0.48
6674, 0.63
6675, 0.29
6676, 0.70
6677, 0.50
6678, 0.72
6679, 0.66
6680, 0.51
6681, 0.57
6682, 0.71
6683, 0.50
6684, 0.68
6685, 0.63
6686, 0.56
6687, 0.58
6688, 0.61
6689, 0.76
6690, 0.57
6691, 0.59
6692, 0.75
6693, 0.63
6694, 0.53
6695, 0.54
6696, 0.76
6697, 0.51
6698, 0.39
6699, 0.57
6700, 0.58
6701, 0.58
6702, 0.51
6703, 0.55
6704, 0.65
6705, 0.56
6706, 0.54
6707, 0.56
6708, 0.55
6709, 0.65
6710, 0.46
6711, 0.67
6712, 0.53
6713, 0.63
6714, 0.49
6715, 0.61
6716, 0.67
6717, 0.45
6718, 0.56
6719, 0.48
6720, 0.42
6721, 0.68
6722, 0.58
6723, 0.74
6724, 0.62
6725, 0.53
6726, 0.50
6727, 0.57
6728, 0.53
6729, 0.75
6730, 0.68
6731, 0.56
6732, 0.75
6733, 0.62
6734, 0.65
6735, 0.68
6736, 0.63
6737, 0.57
6738, 0.63
6739, 0.65
6740, 0.60
6741, 0.59
6742, 0.56
6743, 0.48
6744, 0.73
6745, 0.72
6746, 0.51
6747, 0.55
6748, 0.66
6749, 0.68
6750, 0.37
6751, 0.45
6752, 0.58
6753, 0.56
6754, 0.49
6755, 0.50
6756, 0.61
6757, 0.59
6758, 0.60
6759, 0.48
6760, 0.54
6761, 0.47
6762, 0.45
6763, 0.62
6764, 0.52
6765, 0.53
6766, 0.60
6767, 0.60
6768, 0.67
6769, 0.57
6770, 0.72
6771, 0.36
6772, 0.69
6773, 0.47
6774, 0.62
6775, 0.63
6776, 0.61
6777, 0.60
6778, 0.36
6779, 0.49
6780, 0.65
6781, 0.76
6782, 0.54
6783, 0.53
6784, 0.73
6785, 0.58
6786, 0.57
6787, 0.64
6788, 0.44
6789, 0.77
6790, 0.52
6791, 0.38
6792, 0.76
6793, 0.48
6794, 0.52
6795, 0.75
6796, 0.75
6797, 0.63
6798, 0.74
6799, 0.47
6800, 0.71
6801, 0.70
6802, 0.67
6803, 0.60
6804, 0.45
6805, 0.73
6806, 0.65
6807, 0.55
6808, 0.46
6809, 0.49
6810, 0.47
6811, 0.69
6812, 0.62
6813, 0.57
6814, 0.59
6815, 0.37
6816, 0.68
6817, 0.64
6818, 0.57
6819, 0.67
6820, 0.53
6821, 0.74
6822, 0.54
6823, 0.65
6824, 0.48
6825, 0.67
6826, 0.70
6827, 0.44
6828, 0.51
6829, 0.59
6830, 0.55
6831, 0.76
6832, 0.50
6833, 0.75
6834, 0.63
6835, 0.57
6836, 0.58
6837, 0.46
6838, 0.62
6839, 0.58
6840, 0.32
6841, 0.57
6842, 0.66
6843, 0.42
6844, 0.38
6845, 0.61
6846, 0.56
6847, 0.76
6848, 0.53
6849, 0.59
6850, 0.56
6851, 0.54
6852, 0.54
6853, 0.57
6854, 0.70
6855, 0.37
6856, 0.58
6857, 0.50
6858, 0.59
6859, 0.51
6860, 0.63
6861, 0.66
6862, 0.75
6863, 0.59
6864, 0.47
6865, 0.48
6866, 0.55
6867, 0.59
6868, 0.65
6869, 0.67
6870, 0.63
6871, 0.36
6872, 0.59
6873, 0.70
6874, 0.58
6875, 0.58
6876, 0.56
6877, 0.49
6878, 0.52
6879, 0.50
6880, 0.41
6881, 0.57
6882, 0.59
6883, 0.68
6884, 0.66
6885, 0.60
6886, 0.51
6887, 0.56
6888, 0.64
6889, 0.46
6890, 0.69
6891, 0.56
6892, 0.75
6893, 0.49
6894, 0.55
6895, 0.55
6896, 0.47
6897, 0.71
6898, 0.64
6899, 0.59
6900, 0.75
6901, 0.55
6902, 0.57
6903, 0.51
6904, 0.58
6905, 0.58
6906, 0.32
6907, 0.47
6908, 0.58
6909, 0.29
6910, 0.46
6911, 0.70
6912, 0.59
6913, 0.60
6914, 0.65
6915, 0.30
6916, 0.54
6917, 0.64
6918, 0.56
6919, 0.60
6920, 0.61
6921, 0.66
6922, 0.66
6923, 0.25
6924, 0.65
6925, 0.56
6926, 0.64
6927, 0.32
6928, 0.65
6929, 0.62
6930, 0.52
6931, 0.64
6932, 0.72
6933, 0.72
6934, 0.58
6935, 0.68
6936, 0.55
6937, 0.70
6938, 0.60
6939, 0.46
6940, 0.77
6941, 0.67
6942, 0.56
6943, 0.53
6944, 0.60
6945, 0.55
6946, 0.49
6947, 0.50
6948, 0.27
6949, 0.76
6950, 0.67
6951, 0.66
6952, 0.69
6953, 0.52
6954, 0.57
6955, 0.65
6956, 0.48
6957, 0.52
6958, 0.46
6959, 0.63
6960, 0.51
6961, 0.76
6962, 0.48
6963, 0.64
6964, 0.68
6965, 0.77
6966, 0.50
6967, 0.58
6968, 0.59
6969, 0.56
6970, 0.51
6971, 0.49
6972, 0.55
6973, 0.53
6974, 0.68
6975, 0.52
6976, 0.63
6977, 0.29
6978, 0.62
6979, 0.54
6980, 0.69
6981, 0.43
6982, 0.55
6983, 0.57
6984, 0.65
6985, 0.44
6986, 0.61
6987, 0.66
6988, 0.69
6989, 0.69
6990, 0.58
6991, 0.54
6992, 0.48
6993, 0.64
6994, 0.68
6995, 0.73
6996, 0.66
6997, 0.75
6998, 0.66
6999, 0.56
7000, 0.68
7001, 0.70
7002, 0.64
7003, 0.60
7004, 0.75
7005, 0.69
7006, 0.57
7007, 0.60
7008, 0.63
7009, 0.58
7010, 0.63
7011, 0.51
7012, 0.53
7013, 0.51
7014, 0.59
7015, 0.66
7016, 0.50
7017, 0.63
7018, 0.49
7019, 0.62
7020, 0.57
7021, 0.58
7022, 0.47
7023, 0.70
7024, 0.67
7025, 0.62
7026, 0.62
7027, 0.46
7028, 0.38
7029, 0.62
7030, 0.67
7031, 0.67
7032, 0.62
7033, 0.28
7034, 0.73
7035, 0.71
7036, 0.70
7037, 0.26
7038, 0.57
7039, 0.56
7040, 0.58
7041, 0.58
7042, 0.58
7043, 0.33
7044, 0.56
7045, 0.59
7046, 0.36
7047, 0.57
7048, 0.67
7049, 0.58
7050, 0.60
7051, 0.55
7052, 0.57
7053, 0.60
7054, 0.62
7055, 0.65
7056, 0.57
7057, 0.57
7058, 0.63
7059, 0.50
7060, 0.64
7061, 0.48
7062, 0.65
7063, 0.54
7064, 0.51
7065, 0.74
7066, 0.64
7067, 0.62
7068, 0.52
7069, 0.57
7070, 0.68
7071, 0.67
7072, 0.75
7073, 0.49
7074, 0.57
7075, 0.46
7076, 0.60
7077, 0.45
7078, 0.51
7079, 0.76
7080, 0.75
7081, 0.54
7082, 0.50
7083, 0.49
7084, 0.62
7085, 0.57
7086, 0.61
7087, 0.75
7088, 0.66
7089, 0.62
7090, 0.57
7091, 0.60
7092, 0.59
7093, 0.56
7094, 0.45
7095, 0.58
7096, 0.67
7097, 0.38
7098, 0.62
7099, 0.60
7100, 0.63
7101, 0.44
7102, 0.65
7103, 0.54
7104, 0.57
7105, 0.68
7106, 0.73
7107, 0.50
7108, 0.63
7109, 0.61
7110, 0.46
7111, 0.61
7112, 0.51
7113, 0.63
7114, 0.71
7115, 0.53
7116, 0.71
7117, 0.54
7118, 0.61
7119, 0.70
